image,mask,id,type_1,type_2,is_legendary,is_mythical,generation,egg_group_0,egg_group_1
sprite/267_default_front_default.png,masks/267_default_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/267_default_front_shiny.png,masks/267_default_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/267_generation-iii_emerald_front_default.png,masks/267_generation-iii_emerald_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/267_generation-iii_emerald_front_shiny.png,masks/267_generation-iii_emerald_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/267_generation-iv_platinum_front_default.png,masks/267_generation-iv_platinum_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/267_generation-iv_diamond-pearl_front_default.png,masks/267_generation-iv_diamond-pearl_front_default_mask.png,267,bug,flying,False,False,generation-iii,bug,
sprite/268_default_front_default.png,masks/268_default_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_default_front_shiny.png,masks/268_default_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_generation-iii_emerald_front_default.png,masks/268_generation-iii_emerald_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_generation-iii_emerald_front_shiny.png,masks/268_generation-iii_emerald_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_generation-iv_platinum_front_default.png,masks/268_generation-iv_platinum_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_generation-iv_platinum_front_shiny.png,masks/268_generation-iv_platinum_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/268_generation-iv_diamond-pearl_front_default.png,masks/268_generation-iv_diamond-pearl_front_default_mask.png,268,bug,,False,False,generation-iii,bug,
sprite/269_default_front_default.png,masks/269_default_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_default_front_shiny.png,masks/269_default_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_default_front_female.png,masks/269_default_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_default_front_shiny_female.png,masks/269_default_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iii_emerald_front_default.png,masks/269_generation-iii_emerald_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iii_emerald_front_shiny.png,masks/269_generation-iii_emerald_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iii_ruby-sapphire_front_shiny.png,masks/269_generation-iii_emerald_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_platinum_front_default.png,masks/269_generation-iv_platinum_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_platinum_front_female.png,masks/269_generation-iv_platinum_front_female_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_platinum_front_shiny_female.png,masks/269_generation-iv_platinum_front_female_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_diamond-pearl_front_default.png,masks/269_generation-iv_diamond-pearl_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_diamond-pearl_front_shiny.png,masks/269_generation-iv_diamond-pearl_front_default_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_diamond-pearl_front_female.png,masks/269_generation-iv_diamond-pearl_front_female_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/269_generation-iv_diamond-pearl_front_shiny_female.png,masks/269_generation-iv_diamond-pearl_front_female_mask.png,269,bug,poison,False,False,generation-iii,bug,
sprite/270_default_front_default.png,masks/270_default_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/270_default_front_shiny.png,masks/270_default_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/270_generation-iii_emerald_front_default.png,masks/270_generation-iii_emerald_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/270_generation-iii_emerald_front_shiny.png,masks/270_generation-iii_emerald_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/270_generation-iv_platinum_front_default.png,masks/270_generation-iv_platinum_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/270_generation-iv_platinum_front_shiny.png,masks/270_generation-iv_platinum_front_default_mask.png,270,water,grass,False,False,generation-iii,water1,plant
sprite/271_default_front_default.png,masks/271_default_front_default_mask.png,271,water,grass,False,False,generation-iii,water1,plant
sprite/271_default_front_shiny.png,masks/271_default_front_default_mask.png,271,water,grass,False,False,generation-iii,water1,plant
sprite/271_generation-iii_emerald_front_default.png,masks/271_generation-iii_emerald_front_default_mask.png,271,water,grass,False,False,generation-iii,water1,plant
sprite/271_generation-iii_emerald_front_shiny.png,masks/271_generation-iii_emerald_front_default_mask.png,271,water,grass,False,False,generation-iii,water1,plant
sprite/271_generation-iv_platinum_front_default.png,masks/271_generation-iv_platinum_front_default_mask.png,271,water,grass,False,False,generation-iii,water1,plant
sprite/272_default_front_default.png,masks/272_default_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_default_front_shiny.png,masks/272_default_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_default_front_shiny_female.png,masks/272_default_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iii_emerald_front_default.png,masks/272_generation-iii_emerald_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iv_platinum_front_default.png,masks/272_generation-iv_platinum_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iv_platinum_front_shiny.png,masks/272_generation-iv_platinum_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iv_platinum_front_female.png,masks/272_generation-iv_platinum_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iv_platinum_front_shiny_female.png,masks/272_generation-iv_platinum_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/272_generation-iv_diamond-pearl_front_shiny_female.png,masks/272_generation-iv_platinum_front_default_mask.png,272,water,grass,False,False,generation-iii,water1,plant
sprite/273_default_front_default.png,masks/273_default_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_default_front_shiny.png,masks/273_default_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iii_emerald_front_default.png,masks/273_generation-iii_emerald_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iii_emerald_front_shiny.png,masks/273_generation-iii_emerald_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iii_ruby-sapphire_front_default.png,masks/273_generation-iii_emerald_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iv_platinum_front_default.png,masks/273_generation-iv_platinum_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iv_platinum_front_shiny.png,masks/273_generation-iv_platinum_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/273_generation-iv_diamond-pearl_front_default.png,masks/273_generation-iv_platinum_front_default_mask.png,273,grass,,False,False,generation-iii,ground,plant
sprite/274_default_front_default.png,masks/274_default_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_default_front_shiny.png,masks/274_default_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_default_front_female.png,masks/274_default_front_female_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iii_emerald_front_default.png,masks/274_generation-iii_emerald_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iii_emerald_front_shiny.png,masks/274_generation-iii_emerald_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iv_platinum_front_default.png,masks/274_generation-iv_platinum_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iv_platinum_front_shiny.png,masks/274_generation-iv_platinum_front_default_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iv_platinum_front_female.png,masks/274_generation-iv_platinum_front_female_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iv_platinum_front_shiny_female.png,masks/274_generation-iv_platinum_front_female_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/274_generation-iv_diamond-pearl_front_female.png,masks/274_generation-iv_platinum_front_female_mask.png,274,grass,dark,False,False,generation-iii,ground,plant
sprite/275_default_front_default.png,masks/275_default_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_default_front_shiny.png,masks/275_default_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_default_front_female.png,masks/275_default_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_default_front_shiny_female.png,masks/275_default_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iii_emerald_front_default.png,masks/275_generation-iii_emerald_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iii_emerald_front_shiny.png,masks/275_generation-iii_emerald_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iv_platinum_front_default.png,masks/275_generation-iv_platinum_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iv_platinum_front_shiny.png,masks/275_generation-iv_platinum_front_default_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iv_platinum_front_female.png,masks/275_generation-iv_platinum_front_female_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/275_generation-iv_platinum_front_shiny_female.png,masks/275_generation-iv_platinum_front_female_mask.png,275,grass,dark,False,False,generation-iii,ground,plant
sprite/276_default_front_default.png,masks/276_default_front_default_mask.png,276,normal,flying,False,False,generation-iii,flying,
sprite/276_generation-iii_emerald_front_default.png,masks/276_generation-iii_emerald_front_default_mask.png,276,normal,flying,False,False,generation-iii,flying,
sprite/276_generation-iii_emerald_front_shiny.png,masks/276_generation-iii_emerald_front_default_mask.png,276,normal,flying,False,False,generation-iii,flying,
sprite/276_generation-iv_platinum_front_default.png,masks/276_generation-iv_platinum_front_default_mask.png,276,normal,flying,False,False,generation-iii,flying,
sprite/277_default_front_default.png,masks/277_default_front_default_mask.png,277,normal,flying,False,False,generation-iii,flying,
sprite/277_default_front_shiny.png,masks/277_default_front_default_mask.png,277,normal,flying,False,False,generation-iii,flying,
sprite/277_generation-iii_emerald_front_default.png,masks/277_generation-iii_emerald_front_default_mask.png,277,normal,flying,False,False,generation-iii,flying,
sprite/277_generation-iii_emerald_front_shiny.png,masks/277_generation-iii_emerald_front_default_mask.png,277,normal,flying,False,False,generation-iii,flying,
sprite/277_generation-iv_platinum_front_default.png,masks/277_generation-iv_platinum_front_default_mask.png,277,normal,flying,False,False,generation-iii,flying,
sprite/278_default_front_default.png,masks/278_default_front_default_mask.png,278,water,flying,False,False,generation-iii,water1,flying
sprite/278_generation-iii_emerald_front_default.png,masks/278_generation-iii_emerald_front_default_mask.png,278,water,flying,False,False,generation-iii,water1,flying
sprite/278_generation-iv_platinum_front_default.png,masks/278_generation-iv_platinum_front_default_mask.png,278,water,flying,False,False,generation-iii,water1,flying
sprite/278_generation-iv_diamond-pearl_front_default.png,masks/278_generation-iv_diamond-pearl_front_default_mask.png,278,water,flying,False,False,generation-iii,water1,flying
sprite/278_generation-iv_diamond-pearl_front_shiny.png,masks/278_generation-iv_diamond-pearl_front_default_mask.png,278,water,flying,False,False,generation-iii,water1,flying
sprite/279_default_front_default.png,masks/279_default_front_default_mask.png,279,water,flying,False,False,generation-iii,water1,flying
sprite/279_generation-iii_emerald_front_default.png,masks/279_generation-iii_emerald_front_default_mask.png,279,water,flying,False,False,generation-iii,water1,flying
sprite/279_generation-iii_emerald_front_shiny.png,masks/279_generation-iii_emerald_front_default_mask.png,279,water,flying,False,False,generation-iii,water1,flying
sprite/279_generation-iv_platinum_front_default.png,masks/279_generation-iv_platinum_front_default_mask.png,279,water,flying,False,False,generation-iii,water1,flying
sprite/279_generation-iv_diamond-pearl_front_default.png,masks/279_generation-iv_diamond-pearl_front_default_mask.png,279,water,flying,False,False,generation-iii,water1,flying
sprite/280_default_front_default.png,masks/280_default_front_default_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/280_default_front_shiny.png,masks/280_default_front_default_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/280_generation-iii_emerald_front_default.png,masks/280_generation-iii_emerald_front_default_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/280_generation-iv_platinum_front_default.png,masks/280_generation-iv_platinum_front_default_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/280_generation-iv_platinum_front_shiny.png,masks/280_generation-iv_platinum_front_default_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/280_generation-iv_diamond-pearl_front_shiny.png,masks/280_generation-iv_diamond-pearl_front_shiny_mask.png,280,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_default_front_default.png,masks/281_default_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_default_front_shiny.png,masks/281_default_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iii_emerald_front_default.png,masks/281_generation-iii_emerald_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iii_emerald_front_shiny.png,masks/281_generation-iii_emerald_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iv_platinum_front_default.png,masks/281_generation-iv_platinum_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iv_platinum_front_shiny.png,masks/281_generation-iv_platinum_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iv_diamond-pearl_front_default.png,masks/281_generation-iv_diamond-pearl_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/281_generation-iv_diamond-pearl_front_shiny.png,masks/281_generation-iv_diamond-pearl_front_default_mask.png,281,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_default_front_default.png,masks/282_default_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_default_front_shiny.png,masks/282_default_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iii_emerald_front_default.png,masks/282_generation-iii_emerald_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iii_ruby-sapphire_front_shiny.png,masks/282_generation-iii_ruby-sapphire_front_shiny_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iv_platinum_front_default.png,masks/282_generation-iv_platinum_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iv_platinum_front_shiny.png,masks/282_generation-iv_platinum_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iv_diamond-pearl_front_default.png,masks/282_generation-iv_diamond-pearl_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/282_generation-iv_diamond-pearl_front_shiny.png,masks/282_generation-iv_diamond-pearl_front_default_mask.png,282,psychic,fairy,False,False,generation-iii,humanshape,indeterminate
sprite/283_default_front_default.png,masks/283_default_front_default_mask.png,283,bug,water,False,False,generation-iii,water1,bug
sprite/283_generation-iii_emerald_front_default.png,masks/283_generation-iii_emerald_front_default_mask.png,283,bug,water,False,False,generation-iii,water1,bug
sprite/283_generation-iv_platinum_front_default.png,masks/283_generation-iv_platinum_front_default_mask.png,283,bug,water,False,False,generation-iii,water1,bug
sprite/283_generation-iv_platinum_front_shiny.png,masks/283_generation-iv_platinum_front_default_mask.png,283,bug,water,False,False,generation-iii,water1,bug
sprite/284_default_front_default.png,masks/284_default_front_default_mask.png,284,bug,flying,False,False,generation-iii,water1,bug
sprite/284_default_front_shiny.png,masks/284_default_front_default_mask.png,284,bug,flying,False,False,generation-iii,water1,bug
sprite/284_generation-iii_emerald_front_default.png,masks/284_generation-iii_emerald_front_default_mask.png,284,bug,flying,False,False,generation-iii,water1,bug
sprite/284_generation-iv_platinum_front_default.png,masks/284_generation-iv_platinum_front_default_mask.png,284,bug,flying,False,False,generation-iii,water1,bug
sprite/284_generation-iv_platinum_front_shiny.png,masks/284_generation-iv_platinum_front_default_mask.png,284,bug,flying,False,False,generation-iii,water1,bug
sprite/285_default_front_default.png,masks/285_default_front_default_mask.png,285,grass,,False,False,generation-iii,fairy,plant
sprite/285_default_front_shiny.png,masks/285_default_front_default_mask.png,285,grass,,False,False,generation-iii,fairy,plant
sprite/285_generation-iii_emerald_front_default.png,masks/285_generation-iii_emerald_front_default_mask.png,285,grass,,False,False,generation-iii,fairy,plant
sprite/285_generation-iv_platinum_front_default.png,masks/285_generation-iv_platinum_front_default_mask.png,285,grass,,False,False,generation-iii,fairy,plant
sprite/285_generation-iv_platinum_front_shiny.png,masks/285_generation-iv_platinum_front_default_mask.png,285,grass,,False,False,generation-iii,fairy,plant
sprite/286_default_front_default.png,masks/286_default_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/286_default_front_shiny.png,masks/286_default_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/286_generation-iii_emerald_front_default.png,masks/286_generation-iii_emerald_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/286_generation-iii_emerald_front_shiny.png,masks/286_generation-iii_emerald_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/286_generation-iv_platinum_front_default.png,masks/286_generation-iv_platinum_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/286_generation-iv_platinum_front_shiny.png,masks/286_generation-iv_platinum_front_default_mask.png,286,grass,fighting,False,False,generation-iii,fairy,plant
sprite/287_default_front_default.png,masks/287_default_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/287_default_front_shiny.png,masks/287_default_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/287_generation-iii_emerald_front_default.png,masks/287_generation-iii_emerald_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/287_generation-iii_emerald_front_shiny.png,masks/287_generation-iii_emerald_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/287_generation-iv_platinum_front_default.png,masks/287_generation-iv_platinum_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/287_generation-iv_platinum_front_shiny.png,masks/287_generation-iv_platinum_front_default_mask.png,287,normal,,False,False,generation-iii,ground,
sprite/288_default_front_default.png,masks/288_default_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/288_default_front_shiny.png,masks/288_default_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/288_generation-iii_emerald_front_default.png,masks/288_generation-iii_emerald_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/288_generation-iii_emerald_front_shiny.png,masks/288_generation-iii_emerald_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/288_generation-iv_platinum_front_default.png,masks/288_generation-iv_platinum_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/288_generation-iv_platinum_front_shiny.png,masks/288_generation-iv_platinum_front_default_mask.png,288,normal,,False,False,generation-iii,ground,
sprite/289_default_front_default.png,masks/289_default_front_default_mask.png,289,normal,,False,False,generation-iii,ground,
sprite/289_generation-iii_emerald_front_default.png,masks/289_generation-iii_emerald_front_default_mask.png,289,normal,,False,False,generation-iii,ground,
sprite/289_generation-iii_emerald_front_shiny.png,masks/289_generation-iii_emerald_front_default_mask.png,289,normal,,False,False,generation-iii,ground,
sprite/289_generation-iv_platinum_front_default.png,masks/289_generation-iv_platinum_front_default_mask.png,289,normal,,False,False,generation-iii,ground,
sprite/289_generation-iv_platinum_front_shiny.png,masks/289_generation-iv_platinum_front_default_mask.png,289,normal,,False,False,generation-iii,ground,
sprite/290_default_front_default.png,masks/290_default_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/290_default_front_shiny.png,masks/290_default_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/290_generation-iii_emerald_front_default.png,masks/290_generation-iii_emerald_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/290_generation-iii_emerald_front_shiny.png,masks/290_generation-iii_emerald_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/290_generation-iv_platinum_front_default.png,masks/290_default_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/290_generation-iv_platinum_front_shiny.png,masks/290_default_front_default_mask.png,290,bug,ground,False,False,generation-iii,bug,
sprite/291_default_front_default.png,masks/291_default_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/291_default_front_shiny.png,masks/291_default_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/291_generation-iii_emerald_front_default.png,masks/291_generation-iii_emerald_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/291_generation-iii_emerald_front_shiny.png,masks/291_generation-iii_emerald_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/291_generation-iv_platinum_front_default.png,masks/291_generation-iv_platinum_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/291_generation-iv_platinum_front_shiny.png,masks/291_generation-iv_platinum_front_default_mask.png,291,bug,flying,False,False,generation-iii,bug,
sprite/292_default_front_default.png,masks/292_default_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/292_default_front_shiny.png,masks/292_default_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/292_generation-iii_emerald_front_default.png,masks/292_generation-iii_emerald_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/292_generation-iii_emerald_front_shiny.png,masks/292_generation-iii_emerald_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/292_generation-iv_platinum_front_default.png,masks/292_generation-iv_platinum_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/292_generation-iv_platinum_front_shiny.png,masks/292_generation-iv_platinum_front_default_mask.png,292,bug,ghost,False,False,generation-iii,mineral,
sprite/293_default_front_default.png,masks/293_default_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/293_default_front_shiny.png,masks/293_default_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/293_generation-iii_emerald_front_default.png,masks/293_generation-iii_emerald_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/293_generation-iii_emerald_front_shiny.png,masks/293_generation-iii_emerald_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/293_generation-iv_platinum_front_default.png,masks/293_generation-iv_platinum_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/293_generation-iv_platinum_front_shiny.png,masks/293_generation-iv_platinum_front_default_mask.png,293,normal,,False,False,generation-iii,monster,ground
sprite/294_default_front_default.png,masks/294_default_front_default_mask.png,294,normal,,False,False,generation-iii,monster,ground
sprite/294_default_front_shiny.png,masks/294_default_front_default_mask.png,294,normal,,False,False,generation-iii,monster,ground
sprite/294_generation-iii_emerald_front_default.png,masks/294_generation-iii_emerald_front_default_mask.png,294,normal,,False,False,generation-iii,monster,ground
sprite/294_generation-iv_platinum_front_default.png,masks/294_generation-iv_platinum_front_default_mask.png,294,normal,,False,False,generation-iii,monster,ground
sprite/295_default_front_default.png,masks/295_default_front_default_mask.png,295,normal,,False,False,generation-iii,monster,ground
sprite/295_generation-iii_emerald_front_default.png,masks/295_generation-iii_emerald_front_default_mask.png,295,normal,,False,False,generation-iii,monster,ground
sprite/295_generation-iii_emerald_front_shiny.png,masks/295_generation-iii_emerald_front_default_mask.png,295,normal,,False,False,generation-iii,monster,ground
sprite/295_generation-iv_platinum_front_default.png,masks/295_generation-iv_platinum_front_default_mask.png,295,normal,,False,False,generation-iii,monster,ground
sprite/295_generation-iv_platinum_front_shiny.png,masks/295_generation-iv_platinum_front_default_mask.png,295,normal,,False,False,generation-iii,monster,ground
sprite/296_default_front_default.png,masks/296_default_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/296_default_front_shiny.png,masks/296_default_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/296_generation-iii_emerald_front_default.png,masks/296_generation-iii_emerald_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/296_generation-iii_emerald_front_shiny.png,masks/296_generation-iii_emerald_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/296_generation-iv_platinum_front_default.png,masks/296_generation-iv_platinum_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/296_generation-iv_platinum_front_shiny.png,masks/296_generation-iv_platinum_front_default_mask.png,296,fighting,,False,False,generation-iii,humanshape,
sprite/297_default_front_default.png,masks/297_default_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/297_default_front_shiny.png,masks/297_default_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/297_generation-iii_emerald_front_default.png,masks/297_generation-iii_emerald_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/297_generation-iii_emerald_front_shiny.png,masks/297_generation-iii_emerald_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/297_generation-iv_platinum_front_default.png,masks/297_generation-iv_platinum_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/297_generation-iv_platinum_front_shiny.png,masks/297_generation-iv_platinum_front_default_mask.png,297,fighting,,False,False,generation-iii,humanshape,
sprite/298_default_front_default.png,masks/298_default_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_default_front_shiny.png,masks/298_default_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iii_emerald_front_default.png,masks/298_generation-iii_emerald_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iii_emerald_front_shiny.png,masks/298_generation-iii_emerald_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iv_platinum_front_default.png,masks/298_generation-iv_platinum_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iv_platinum_front_shiny.png,masks/298_generation-iv_platinum_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iv_diamond-pearl_front_default.png,masks/298_generation-iv_diamond-pearl_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/298_generation-iv_diamond-pearl_front_shiny.png,masks/298_generation-iv_diamond-pearl_front_default_mask.png,298,normal,fairy,False,False,generation-iii,no-eggs,
sprite/299_default_front_default.png,masks/299_default_front_default_mask.png,299,rock,,False,False,generation-iii,mineral,
sprite/299_default_front_shiny.png,masks/299_default_front_default_mask.png,299,rock,,False,False,generation-iii,mineral,
sprite/299_generation-iii_emerald_front_default.png,masks/299_generation-iii_emerald_front_default_mask.png,299,rock,,False,False,generation-iii,mineral,
sprite/299_generation-iii_emerald_front_shiny.png,masks/299_generation-iii_emerald_front_default_mask.png,299,rock,,False,False,generation-iii,mineral,
